,iso3c,Medicine,Form,Dose,generic.adj,UK.adj,SA.adj,India.adj
3115,LVA,streptomycin,powder,forinjection1000mg,NA,NA,0.322297084,0.066682155
3116,LVA,streptomycin,powder,forinjection1000mg,NA,NA,0.322297084,0.066682155
3117,LVA,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.278698068,2.56726298,NA,NA
3118,LVA,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.288433663,5.134525961,NA,NA
3119,LVA,vancomycin,powder,forinjection250mg,1.008867669,0.800185864,0.978004945,0.311183392
3120,LVA,metronidazole,100ml,vial500mg,0.681491628,0.52234355,0.100023233,0.006846035
3121,MAR,amikacin,powder,forinjection1000mg,NA,24.93631908,0.575534011,0.282534878
3122,MAR,amikacin,powder,forinjection100mg,NA,2.490492631,0.345320407,0.052321274
3123,MAR,amikacin,powder,forinjection500mg,NA,12.47339167,0.292999133,0.146499567
3124,MAR,ampicillin,powder,forinjection1000mg,0.67405497,21.30522268,1.266174825,0.136035312
3125,MAR,ampicillin,powder,forinjection500mg,0.653565959,10.65261134,0.63831954,0.062785529
3126,MAR,cefazolin,powder,forinjection1000mg,0.844611858,NA,0.554605502,0.272070624
3127,MAR,cefotaxime,powder,forinjection250mg,0.671166836,1.370817373,0.156963821,0.062785529
3128,MAR,ceftazidime,powder,forinjection1000mg,1.233348458,1.035961221,1.852173091,0.376713171
3129,MAR,ceftazidime,powder,forinjection250mg,0.78315529,1.852173091,0.460427209,0.376713171
3130,MAR,ceftriaxone,powder,forinjection1000mg,0.898209771,0.669712304,0.460427209,0.156963821
3131,MAR,ceftriaxone,powder,forinjection250mg,0.699368002,1.49638843,0.282534878,0.083714038
3132,MAR,chloramphenicol,2,mlampoule1000mg,0.474763238,NA,NA,0.146499567
3133,MAR,chloramphenicol,powder,forinjection1000mg,0.854615686,1.89403011,NA,0.146499567
3134,MAR,ciprofloxacin,2,mg,0.633798982,0.010464255,NA,0
3135,MAR,clindamycin,1,mlinjection150mg,NA,0.387177426,NA,1.266174825
3136,MAR,cloxacillin,powder,forinjection500mg,0.650751075,NA,0.931318673,0.125571057
3137,MAR,dactinomycin,powder,forinjection500mcg,NA,NA,NA,6.142517541
3138,MAR,erythromycin,powder,forinjection500mg,NA,11.63625129,NA,NA
3139,MAR,fluconazole,1,mlvial2mg,0.633485054,0.010464255,NA,0
3140,MAR,gentamicin,2,mlvial20mg,NA,1.49638843,NA,0.041857019
3141,MAR,gentamicin,2,mlvial80mg,NA,0.816211871,0.240677859,0.041857019
3142,MAR,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.453204069,3.264847483,12.41060614
3143,MAR,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.632423742,8.894616541
3144,MAR,kanamycin,powder,forinjection1g,NA,NA,NA,0.449962954
3145,MAR,streptomycin,powder,forinjection1000mg,NA,NA,0.303463388,0.062785529
3146,MAR,streptomycin,powder,forinjection1000mg,NA,NA,0.303463388,0.062785529
3147,MAR,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.262412116,2.417242848,NA,NA
3148,MAR,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.271578804,4.834485696,NA,NA
3149,MAR,vancomycin,powder,forinjection250mg,0.949913654,0.753426342,0.920854418,0.292999133
3150,MAR,metronidazole,100ml,vial500mg,0.641668102,0.491819973,0.094178293,0.006445981
3151,MCO,amikacin,powder,forinjection1000mg,NA,25.28935975,0.583682243,0.28653492
3152,MCO,amikacin,powder,forinjection100mg,NA,2.525752254,0.350209346,0.053062022
3153,MCO,amikacin,powder,forinjection500mg,NA,12.64998608,0.297147324,0.148573662
3154,MCO,ampicillin,powder,forinjection1000mg,0.683598031,21.60685541,1.284100936,0.137961258
3155,MCO,ampicillin,powder,forinjection500mg,0.662818943,10.80342771,0.64735667,0.063674427
3156,MCO,cefazolin,powder,forinjection1000mg,0.856569611,NA,0.562457435,0.275922515
3157,MCO,cefotaxime,powder,forinjection250mg,0.680669008,1.39022498,0.159186066,0.063674427
3158,MCO,ceftazidime,powder,forinjection1000mg,1.250809823,1.050628038,1.878395584,0.382046559
3159,MCO,ceftazidime,powder,forinjection250mg,0.79424296,1.878395584,0.466945795,0.382046559
3160,MCO,ceftriaxone,powder,forinjection1000mg,0.910926346,0.679193883,0.466945795,0.159186066
3161,MCO,ceftriaxone,powder,forinjection250mg,0.709269437,1.517573833,0.28653492,0.084899235
3162,MCO,chloramphenicol,2,mlampoule1000mg,0.481484789,NA,NA,0.148573662
3163,MCO,chloramphenicol,powder,forinjection1000mg,0.86671507,1.920845201,NA,0.148573662
3164,MCO,ciprofloxacin,2,mg,0.642772111,0.010612404,NA,0
3165,MCO,clindamycin,1,mlinjection150mg,NA,0.392658964,NA,1.284100936
3166,MCO,cloxacillin,powder,forinjection500mg,0.659964206,NA,0.944503994,0.127348853
3167,MCO,dactinomycin,powder,forinjection500mcg,NA,NA,NA,6.229481399
3168,MCO,erythromycin,powder,forinjection500mg,NA,11.80099372,NA,NA
3169,MCO,fluconazole,1,mlvial2mg,0.642453739,0.010612404,NA,0
3170,MCO,gentamicin,2,mlvial20mg,NA,1.517573833,NA,0.042449618
3171,MCO,gentamicin,2,mlvial80mg,NA,0.827767545,0.244085302,0.042449618
3172,MCO,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.502093461,3.311070181,12.58631165
3173,MCO,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.655535091,9.020543763
3174,MCO,kanamycin,powder,forinjection1g,NA,NA,NA,0.45633339
3175,MCO,streptomycin,powder,forinjection1000mg,NA,NA,0.307759728,0.063674427
3176,MCO,streptomycin,powder,forinjection1000mg,NA,NA,0.307759728,0.063674427
3177,MCO,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.266127266,2.451465423,NA,NA
3178,MCO,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.275423732,4.902930845,NA,NA
3179,MCO,vancomycin,powder,forinjection250mg,0.963362237,0.764093119,0.93389159,0.297147324
3180,MCO,metronidazole,100ml,vial500mg,0.650752639,0.498783008,0.09551164,0.006537241
3181,MDA,amikacin,powder,forinjection1000mg,NA,31.24509171,0.721141437,0.354014887
3182,MDA,amikacin,powder,forinjection100mg,NA,3.120575672,0.432684862,0.065558312
3183,MDA,amikacin,powder,forinjection500mg,NA,15.62910168,0.36712655,0.183563275
3184,MDA,ampicillin,powder,forinjection1000mg,0.844587739,26.69534482,1.586511161,0.170451612
3185,MDA,ampicillin,powder,forinjection500mg,0.818915104,13.34767241,0.799811412,0.078669975
3186,MDA,cefazolin,powder,forinjection1000mg,1.058294726,NA,0.694918112,0.340903225
3187,MDA,cefotaxime,powder,forinjection250mg,0.84096892,1.717627786,0.196674937,0.078669975
3188,MDA,ceftazidime,powder,forinjection1000mg,1.545379876,1.298054586,2.32076426,0.47201985
3189,MDA,ceftazidime,powder,forinjection250mg,0.981289932,2.32076426,0.576913149,0.47201985
3190,MDA,ceftriaxone,powder,forinjection1000mg,1.125452661,0.839146399,0.576913149,0.196674937
3191,MDA,ceftriaxone,powder,forinjection250mg,0.876304851,1.874967736,0.354014887,0.1048933
3192,MDA,chloramphenicol,2,mlampoule1000mg,0.594876127,NA,NA,0.183563275
3193,MDA,chloramphenicol,powder,forinjection1000mg,1.070829475,2.37321091,NA,0.183563275
3194,MDA,ciprofloxacin,2,mg,0.794147173,0.013111662,NA,0
3195,MDA,clindamycin,1,mlinjection150mg,NA,0.485131512,NA,1.586511161
3196,MDA,cloxacillin,powder,forinjection500mg,0.815388067,NA,1.166937961,0.15733995
3197,MDA,dactinomycin,powder,forinjection500mcg,NA,NA,NA,7.696545879
3198,MDA,erythromycin,powder,forinjection500mg,NA,14.58016868,NA,NA
3199,MDA,fluconazole,1,mlvial2mg,0.793753824,0.013111662,NA,0
3200,MDA,gentamicin,2,mlvial20mg,NA,1.874967736,NA,0.05244665
3201,MDA,gentamicin,2,mlvial80mg,NA,1.022709674,0.301568237,0.05244665
3202,MDA,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,4.326848621,4.090838696,15.55043171
3203,MDA,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,2.045419348,11.14491311
3204,MDA,kanamycin,powder,forinjection1g,NA,NA,NA,0.563801487
3205,MDA,streptomycin,powder,forinjection1000mg,NA,NA,0.380238212,0.078669975
3206,MDA,streptomycin,powder,forinjection1000mg,NA,NA,0.380238212,0.078669975
3207,MDA,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.32880116,3.028794034,NA,NA
3208,MDA,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.340286977,6.057588069,NA,NA
3209,MDA,vancomycin,powder,forinjection250mg,1.190237386,0.944039699,1.153826299,0.36712655
3210,MDA,metronidazole,100ml,vial500mg,0.804007144,0.616248137,0.118004962,0.008076784
3211,MDG,amikacin,powder,forinjection1000mg,NA,24.8701312,0.574006385,0.281784953
3212,MDG,amikacin,powder,forinjection100mg,NA,2.483882176,0.344403831,0.052182399
3213,MDG,amikacin,powder,forinjection500mg,NA,12.44028384,0.292221432,0.146110716
3214,MDG,ampicillin,powder,forinjection1000mg,0.672265842,21.24867273,1.262814047,0.135674236
3215,MDG,ampicillin,powder,forinjection500mg,0.651831214,10.62433636,0.636625264,0.062618878
3216,MDG,cefazolin,powder,forinjection1000mg,0.842370025,NA,0.553133426,0.271348473
3217,MDG,cefotaxime,powder,forinjection250mg,0.669385373,1.367178845,0.156547196,0.062618878
3218,MDG,ceftazidime,powder,forinjection1000mg,1.23007481,1.033211493,1.847256912,0.37571327
3219,MDG,ceftazidime,powder,forinjection250mg,0.781076579,1.847256912,0.459205108,0.37571327
3220,MDG,ceftriaxone,powder,forinjection1000mg,0.895825674,0.667934703,0.459205108,0.156547196
3221,MDG,ceftriaxone,powder,forinjection250mg,0.697511686,1.492416601,0.281784953,0.083491838
3222,MDG,chloramphenicol,2,mlampoule1000mg,0.473503085,NA,NA,0.146110716
3223,MDG,chloramphenicol,powder,forinjection1000mg,0.8523473,1.889002831,NA,0.146110716
3224,MDG,ciprofloxacin,2,mg,0.632116704,0.01043648,NA,0
3225,MDG,clindamycin,1,mlinjection150mg,NA,0.38614975,NA,1.262814047
3226,MDG,cloxacillin,powder,forinjection500mg,0.649023801,NA,0.928846696,0.125237757
3227,MDG,dactinomycin,powder,forinjection500mcg,NA,NA,NA,6.126213601
3228,MDG,erythromycin,powder,forinjection500mg,NA,11.60536546,NA,NA
3229,MDG,fluconazole,1,mlvial2mg,0.63180361,0.01043648,NA,0
3230,MDG,gentamicin,2,mlvial20mg,NA,1.492416601,NA,0.041745919
3231,MDG,gentamicin,2,mlvial80mg,NA,0.814045419,0.240039034,0.041745919
3232,MDG,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.444038311,3.256181676,12.37766496
3233,MDG,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.628090838,8.87100777
3234,MDG,kanamycin,powder,forinjection1g,NA,NA,NA,0.448768628
3235,MDG,streptomycin,powder,forinjection1000mg,NA,NA,0.302657912,0.062618878
3236,MDG,streptomycin,powder,forinjection1000mg,NA,NA,0.302657912,0.062618878
3237,MDG,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.261715602,2.410826818,NA,NA
3238,MDG,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.270857958,4.821653635,NA,NA
3239,MDG,vancomycin,powder,forinjection250mg,0.94739232,0.751426541,0.918410216,0.292221432
3240,MDG,metronidazole,100ml,vial500mg,0.639964937,0.490514547,0.093928318,0.006428872
3241,MDV,amikacin,powder,forinjection1000mg,NA,25.95565776,0.599060502,0.294084247
3242,MDV,amikacin,powder,forinjection100mg,NA,2.592298173,0.359436301,0.054460046
3243,MDV,amikacin,powder,forinjection500mg,NA,12.98327488,0.304976256,0.152488128
3244,MDV,ampicillin,powder,forinjection1000mg,0.701608768,22.17613059,1.317933105,0.141596119
3245,MDV,ampicillin,powder,forinjection500mg,0.680282214,11.0880653,0.664412557,0.065352055
3246,MDV,cefazolin,powder,forinjection1000mg,0.879137625,NA,0.577276484,0.283192237
3247,MDV,cefotaxime,powder,forinjection250mg,0.698602574,1.426853196,0.163380137,0.065352055
3248,MDV,ceftazidime,powder,forinjection1000mg,1.283764872,1.078308904,1.927885616,0.392112329
3249,MDV,ceftazidime,powder,forinjection250mg,0.815168855,1.927885616,0.479248402,0.392112329
3250,MDV,ceftriaxone,powder,forinjection1000mg,0.934926496,0.697088584,0.479248402,0.163380137
3251,MDV,ceftriaxone,powder,forinjection250mg,0.727956538,1.557557306,0.294084247,0.087136073
3252,MDV,chloramphenicol,2,mlampoule1000mg,0.494170454,NA,NA,0.152488128
3253,MDV,chloramphenicol,powder,forinjection1000mg,0.889550386,1.971453653,NA,0.152488128
3254,MDV,ciprofloxacin,2,mg,0.659707209,0.010892009,NA,0
3255,MDV,clindamycin,1,mlinjection150mg,NA,0.403004338,NA,1.317933105
3256,MDV,cloxacillin,powder,forinjection500mg,0.677352264,NA,0.969388813,0.13070411
3257,MDV,dactinomycin,powder,forinjection500mcg,NA,NA,NA,6.39360936
3258,MDV,erythromycin,powder,forinjection500mg,NA,12.11191415,NA,NA
3259,MDV,fluconazole,1,mlvial2mg,0.659380449,0.010892009,NA,0
3260,MDV,gentamicin,2,mlvial20mg,NA,1.557557306,NA,0.043568037
3261,MDV,gentamicin,2,mlvial80mg,NA,0.849576712,0.25051621,0.043568037
3262,MDV,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.594363013,3.398306849,12.91792283
3263,MDV,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.699153425,9.258207762
3264,MDV,kanamycin,powder,forinjection1g,NA,NA,NA,0.468356393
3265,MDV,streptomycin,powder,forinjection1000mg,NA,NA,0.315868265,0.065352055
3266,MDV,streptomycin,powder,forinjection1000mg,NA,NA,0.315868265,0.065352055
3267,MDV,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.273138913,2.516054109,NA,NA
3268,MDV,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.282680313,5.032108219,NA,NA
3269,MDV,vancomycin,powder,forinjection250mg,0.988743913,0.784224657,0.958496804,0.304976256
3270,MDV,metronidazole,100ml,vial500mg,0.667898,0.511924429,0.098028082,0.006709478
3271,MEX,amikacin,powder,forinjection1000mg,NA,26.70997548,0.616470269,0.302630859
3272,MEX,amikacin,powder,forinjection100mg,NA,2.667634983,0.369882162,0.056042752
3273,MEX,amikacin,powder,forinjection500mg,NA,13.36059202,0.31383941,0.156919705
3274,MEX,ampicillin,powder,forinjection1000mg,0.721998771,22.82060851,1.356234592,0.145711155
3275,MEX,ampicillin,powder,forinjection500mg,0.700052429,11.41030425,0.683721571,0.067251302
3276,MEX,cefazolin,powder,forinjection1000mg,0.904686933,NA,0.594053168,0.291422309
3277,MEX,cefotaxime,powder,forinjection250mg,0.718905211,1.468320096,0.168128255,0.067251302
3278,MEX,ceftazidime,powder,forinjection1000mg,1.32107337,1.109646485,1.983913412,0.403507813
3279,MEX,ceftazidime,powder,forinjection250mg,0.838859117,1.983913412,0.493176215,0.403507813
3280,MEX,ceftriaxone,powder,forinjection1000mg,0.962097128,0.717347222,0.493176215,0.168128255
3281,MEX,ceftriaxone,powder,forinjection250mg,0.749112254,1.6028227,0.302630859,0.089668403
3282,MEX,chloramphenicol,2,mlampoule1000mg,0.508531929,NA,NA,0.156919705
3283,MEX,chloramphenicol,powder,forinjection1000mg,0.915402307,2.028747613,NA,0.156919705
3284,MEX,ciprofloxacin,2,mg,0.678879478,0.01120855,NA,0
3285,MEX,clindamycin,1,mlinjection150mg,NA,0.414716363,NA,1.356234592
3286,MEX,cloxacillin,powder,forinjection500mg,0.697037329,NA,0.997560981,0.134502604
3287,MEX,dactinomycin,powder,forinjection500mcg,NA,NA,NA,6.579419055
3288,MEX,erythromycin,powder,forinjection500mg,NA,12.46390799,NA,NA
3289,MEX,fluconazole,1,mlvial2mg,0.678543221,0.01120855,NA,0
3290,MEX,gentamicin,2,mlvial20mg,NA,1.6028227,NA,0.044834201
3291,MEX,gentamicin,2,mlvial80mg,NA,0.874266927,0.257796658,0.044834201
3292,MEX,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.698821615,3.497067709,13.29334071
3293,MEX,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.748533854,9.527267796
3294,MEX,kanamycin,powder,forinjection1g,NA,NA,NA,0.481967665
3295,MEX,streptomycin,powder,forinjection1000mg,NA,NA,0.32504796,0.067251302
3296,MEX,streptomycin,powder,forinjection1000mg,NA,NA,0.32504796,0.067251302
3297,MEX,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.281076817,2.589175131,NA,NA
3298,MEX,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.290895507,5.178350261,NA,NA
3299,MEX,vancomycin,powder,forinjection250mg,1.017478575,0.807015625,0.986352431,0.31383941
3300,MEX,metronidazole,100ml,vial500mg,0.687308307,0.526801866,0.100876953,0.006904467
3301,MHL,amikacin,powder,forinjection1000mg,NA,25.28935975,0.583682243,0.28653492
3302,MHL,amikacin,powder,forinjection100mg,NA,2.525752254,0.350209346,0.053062022
3303,MHL,amikacin,powder,forinjection500mg,NA,12.64998608,0.297147324,0.148573662
3304,MHL,ampicillin,powder,forinjection1000mg,0.683598031,21.60685541,1.284100936,0.137961258
3305,MHL,ampicillin,powder,forinjection500mg,0.662818943,10.80342771,0.64735667,0.063674427
3306,MHL,cefazolin,powder,forinjection1000mg,0.856569611,NA,0.562457435,0.275922515
3307,MHL,cefotaxime,powder,forinjection250mg,0.680669008,1.39022498,0.159186066,0.063674427
3308,MHL,ceftazidime,powder,forinjection1000mg,1.250809823,1.050628038,1.878395584,0.382046559
3309,MHL,ceftazidime,powder,forinjection250mg,0.79424296,1.878395584,0.466945795,0.382046559
3310,MHL,ceftriaxone,powder,forinjection1000mg,0.910926346,0.679193883,0.466945795,0.159186066
3311,MHL,ceftriaxone,powder,forinjection250mg,0.709269437,1.517573833,0.28653492,0.084899235
3312,MHL,chloramphenicol,2,mlampoule1000mg,0.481484789,NA,NA,0.148573662
3313,MHL,chloramphenicol,powder,forinjection1000mg,0.86671507,1.920845201,NA,0.148573662
3314,MHL,ciprofloxacin,2,mg,0.642772111,0.010612404,NA,0
3315,MHL,clindamycin,1,mlinjection150mg,NA,0.392658964,NA,1.284100936
3316,MHL,cloxacillin,powder,forinjection500mg,0.659964206,NA,0.944503994,0.127348853
3317,MHL,dactinomycin,powder,forinjection500mcg,NA,NA,NA,6.229481399
3318,MHL,erythromycin,powder,forinjection500mg,NA,11.80099372,NA,NA
3319,MHL,fluconazole,1,mlvial2mg,0.642453739,0.010612404,NA,0
3320,MHL,gentamicin,2,mlvial20mg,NA,1.517573833,NA,0.042449618
3321,MHL,gentamicin,2,mlvial80mg,NA,0.827767545,0.244085302,0.042449618
3322,MHL,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.502093461,3.311070181,12.58631165
3323,MHL,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.655535091,9.020543763
3324,MHL,kanamycin,powder,forinjection1g,NA,NA,NA,0.45633339
3325,MHL,streptomycin,powder,forinjection1000mg,NA,NA,0.307759728,0.063674427
3326,MHL,streptomycin,powder,forinjection1000mg,NA,NA,0.307759728,0.063674427
3327,MHL,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.266127266,2.451465423,NA,NA
3328,MHL,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.275423732,4.902930845,NA,NA
3329,MHL,vancomycin,powder,forinjection250mg,0.963362237,0.764093119,0.93389159,0.297147324
3330,MHL,metronidazole,100ml,vial500mg,0.650752639,0.498783008,0.09551164,0.006537241
3331,MKD,amikacin,powder,forinjection1000mg,NA,26.36360819,0.60847606,0.298706429
3332,MKD,amikacin,powder,forinjection100mg,NA,2.633041858,0.365085636,0.055316005
3333,MKD,amikacin,powder,forinjection500mg,NA,13.18733569,0.30976963,0.154884815
3334,MKD,ampicillin,powder,forinjection1000mg,0.712636098,22.52467741,1.338647331,0.143821614
3335,MKD,ampicillin,powder,forinjection500mg,0.69097435,11.26233871,0.674855266,0.066379207
3336,MKD,cefazolin,powder,forinjection1000mg,0.892955212,NA,0.586349658,0.287643228
3337,MKD,cefotaxime,powder,forinjection250mg,0.709582654,1.449279342,0.165948016,0.066379207
3338,MKD,ceftazidime,powder,forinjection1000mg,1.30394207,1.095256907,1.958186592,0.398275239
3339,MKD,ceftazidime,powder,forinjection250mg,0.827981032,1.958186592,0.486780848,0.398275239
3340,MKD,ceftriaxone,powder,forinjection1000mg,0.949620928,0.708044869,0.486780848,0.165948016
3341,MKD,ceftriaxone,powder,forinjection250mg,0.739397981,1.582037755,0.298706429,0.088505609
3342,MKD,chloramphenicol,2,mlampoule1000mg,0.501937433,NA,NA,0.154884815
3343,MKD,chloramphenicol,powder,forinjection1000mg,0.903531633,2.002439397,NA,0.154884815
3344,MKD,ciprofloxacin,2,mg,0.670075963,0.011063201,NA,0
3345,MKD,clindamycin,1,mlinjection150mg,NA,0.40933844,NA,1.338647331
3346,MKD,cloxacillin,powder,forinjection500mg,0.687998349,NA,0.984624897,0.132758413
3347,MKD,dactinomycin,powder,forinjection500mcg,NA,NA,NA,6.494099037
3348,MKD,erythromycin,powder,forinjection500mg,NA,12.30227961,NA,NA
3349,MKD,fluconazole,1,mlvial2mg,0.669744067,0.011063201,NA,0
3350,MKD,gentamicin,2,mlvial20mg,NA,1.582037755,NA,0.044252804
3351,MKD,gentamicin,2,mlvial80mg,NA,0.862929685,0.254453625,0.044252804
3352,MKD,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.650856358,3.451718739,13.12095649
3353,MKD,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.725859369,9.403720923
3354,MKD,kanamycin,powder,forinjection1g,NA,NA,NA,0.475717647
3355,MKD,streptomycin,powder,forinjection1000mg,NA,NA,0.320832831,0.066379207
3356,MKD,streptomycin,powder,forinjection1000mg,NA,NA,0.320832831,0.066379207
3357,MKD,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.277431894,2.555599451,NA,NA
3358,MKD,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.287123258,5.111198902,NA,NA
3359,MKD,vancomycin,powder,forinjection250mg,1.004284205,0.796550478,0.973561696,0.30976963
3360,MKD,metronidazole,100ml,vial500mg,0.678395491,0.519970451,0.09956881,0.006814932
3361,MLI,amikacin,powder,forinjection1000mg,NA,25.68314908,0.592770961,0.290996653
3362,MLI,amikacin,powder,forinjection100mg,NA,2.565081612,0.355662576,0.053888269
