"","syndrome","gram.stain","class","bacteria","bacteria.code","Country (ISO3 Code)","AMR_or_DRI","WHO-CHOICE Region","World Bank Geographical Region","World Health Organization Region","World Bank Income Status","Regional Level of MA for LOS","Number of Studies in MA for LOS","Mean Cost - from Excess LOS","Low 95% UI Bound - from Excess LOS","High 95% UI Bound - from Excess LOS","Regional Level of MA for Extracted Costs","Number of Studies in MA for Extracted Costs","Mean Cost - from Extracted Costs","Low 95% UI Bound - from Exctraced Costs","High 95% UI Bound - from Extraced Costs","Mean Cost - Across Both","Low 95% UI Bound - Across Both","High 95% UI Bound - Across Both","adj.factor","Scenario 2 Mean Cost"
"15524","UTI","gn","carbapenems","Escherichia coli","eco","BLR","AMR","EURO C","Europe & Central Asia","EURO","Upper middle income","global",2,729,41,2026,NA,NA,NA,NA,NA,729,41,2026,2.69094837960021,2690.70136872855
"15525","UTI","gn","carbapenems","Escherichia coli","eco","TUR","AMR","EURO B","Europe & Central Asia","EURO","Upper middle income","global",2,791,45,2299,NA,NA,NA,NA,NA,791,45,2299,2.69094837960021,2919.54016826377
"15526","UTI","gn","carbapenems","Escherichia coli","eco","TON","AMR","WPRO B","East Asia & Pacific","WPRO","Upper middle income","global",2,561,45,1576,NA,NA,NA,NA,NA,561,45,1576,2.69094837960021,2070.62204095572
"15527","UTI","gn","carbapenems","Escherichia coli","eco","FIN","AMR","EURO A","Europe & Central Asia","EURO","High income","whoc",1,4082,-1168,12646,NA,NA,NA,NA,NA,4082,-1168,12646,1.87079156449068,11718.571166251
"15528","UTI","gn","carbapenems","Escherichia coli","eco","MOZ","AMR","AFRO E","Sub-Saharan Africa","AFRO","Low income","global",2,28,2,82,NA,NA,NA,NA,NA,28,2,82,2.68623198395786,103.21449555082
"15529","UTI","gn","carbapenems","Escherichia coli","eco","HTI","AMR","AMRO D","Latin America & Caribbean","PAHO","Low income","global",2,39,1,112,NA,NA,NA,NA,NA,39,1,112,2.68623198395786,143.763047374357
"15530","UTI","gn","carbapenems","Escherichia coli","eco","GTM","AMR","AMRO D","Latin America & Caribbean","PAHO","Upper middle income","global",2,302,15,780,NA,NA,NA,NA,NA,302,15,780,2.69094837960021,1114.66641063926
"15531","UTI","gn","carbapenems","Escherichia coli","eco","KAZ","AMR","EURO C","Europe & Central Asia","EURO","Upper middle income","global",2,619,27,1746,NA,NA,NA,NA,NA,619,27,1746,2.69094837960021,2284.69704697253
"15532","UTI","gn","carbapenems","Escherichia coli","eco","FJI","AMR","WPRO B","East Asia & Pacific","WPRO","Upper middle income","global",2,293,16,769,NA,NA,NA,NA,NA,293,16,769,2.69094837960021,1081.44787522286
"15533","UTI","gn","carbapenems","Escherichia coli","eco","BOL","AMR","AMRO D","Latin America & Caribbean","PAHO","Lower middle income","global",2,260,18,697,NA,NA,NA,NA,NA,260,18,697,2.68623198395786,958.420315829044
"15534","UTI","gn","carbapenems","Escherichia coli","eco","GBR","AMR","EURO A","Europe & Central Asia","EURO","High income","whoc",1,3517,-308,10872,NA,NA,NA,NA,NA,3517,-308,10872,1.87079156449068,10096.5739323137
"15535","UTI","gn","carbapenems","Escherichia coli","eco","MLI","AMR","AFRO D","Sub-Saharan Africa","AFRO","Low income","global",2,43,1,119,NA,NA,NA,NA,NA,43,1,119,2.68623198395786,158.507975310188
"15536","UTI","gn","carbapenems","Escherichia coli","eco","FRA","AMR","EURO A","Europe & Central Asia","EURO","High income","whoc",1,3443,-870,10888,NA,NA,NA,NA,NA,3443,-870,10888,1.87079156449068,9884.13535654141
"15537","UTI","gn","carbapenems","Escherichia coli","eco","RUS","AMR","EURO C","Europe & Central Asia","EURO","Upper middle income","global",2,1417,113,3705,NA,NA,NA,NA,NA,1417,113,3705,2.69094837960021,5230.0738538935
"15538","UTI","gn","carbapenems","Escherichia coli","eco","MDA","AMR","EURO C","Europe & Central Asia","EURO","Lower middle income","global",2,145,10,408,NA,NA,NA,NA,NA,145,10,408,2.68623198395786,534.50363767389
"15539","UTI","gn","carbapenems","Escherichia coli","eco","CHE","AMR","EURO A","Europe & Central Asia","EURO","High income","whoc",1,7438,-1257,22065,NA,NA,NA,NA,NA,7438,-1257,22065,1.87079156449068,21352.9476566817
"15540","UTI","gn","carbapenems","Escherichia coli","eco","JPN","AMR","WPRO A","East Asia & Pacific","WPRO","High income","income",2,5402,123,15282,NA,NA,NA,NA,NA,5402,123,15282,1.87079156449068,15508.0160313787
"15541","UTI","gn","carbapenems","Escherichia coli","eco","SEN","AMR","AFRO D","Sub-Saharan Africa","AFRO","Lower middle income","global",2,75,-1,213,NA,NA,NA,NA,NA,75,-1,213,2.68623198395786,276.467398796839
"15542","UTI","gn","carbapenems","Escherichia coli","eco","CMR","AMR","AFRO D","Sub-Saharan Africa","AFRO","Lower middle income","global",2,94,3,257,NA,NA,NA,NA,NA,94,3,257,2.68623198395786,346.505806492039
"15543","UTI","gn","carbapenems","Escherichia coli","eco","BEN","AMR","AFRO D","Sub-Saharan Africa","AFRO","Low income","global",2,53,1,141,NA,NA,NA,NA,NA,53,1,141,2.68623198395786,195.370295149767
"15544","UTI","gn","carbapenems","Escherichia coli","eco","DNK","AMR","EURO A","Europe & Central Asia","EURO","High income","whoc",1,5083,-1457,16259,NA,NA,NA,NA,NA,5083,-1457,16259,1.87079156449068,14592.2335223061
"15545","UTI","gn","carbapenems","Escherichia coli","eco","PER","AMR","AMRO D","Latin America & Caribbean","PAHO","Upper middle income","global",2,653,29,1898,NA,NA,NA,NA,NA,653,29,1898,2.69094837960021,2410.18929187894
"15546","UTI","gn","carbapenems","Escherichia coli","eco","SAU","AMR","EMRO E","Middle East & North Africa","EMRO","High income","income",2,1417,62,3635,NA,NA,NA,NA,NA,1417,62,3635,1.87079156449068,4067.91164688329
"15547","UTI","gn","carbapenems","Escherichia coli","eco","ARE","AMR","EMRO E","Middle East & North Africa","EMRO","High income","income",2,3672,263,10289,NA,NA,NA,NA,NA,3672,263,10289,1.87079156449068,10541.5466248098
"15548","UTI","gn","carbapenems","Escherichia coli","eco","CAN","AMR","AMRO A","North America","PAHO","High income","whoc",1,10745,1943,27326,NA,NA,NA,NA,NA,10745,1943,27326,1.87079156449068,30846.6553604524
"15549","UTI","gn","carbapenems","Escherichia coli","eco","VNM","AMR","WPRO B","East Asia & Pacific","WPRO","Lower middle income","global",2,125,2,338,NA,NA,NA,NA,NA,125,2,338,2.68623198395786,460.778997994732
"15550","UTI","gn","carbapenems","Escherichia coli","eco","LAO","AMR","WPRO B","East Asia & Pacific","WPRO","Lower middle income","global",2,99,11,268,NA,NA,NA,NA,NA,99,11,268,2.68623198395786,364.936966411828
"15551","UTI","gn","carbapenems","Escherichia coli","eco","CIV","AMR","AFRO E","Sub-Saharan Africa","AFRO","Lower middle income","global",2,114,6,331,NA,NA,NA,NA,NA,114,6,331,2.68623198395786,420.230446171196
"15552","UTI","gn","carbapenems","Escherichia coli","eco","PRY","AMR","AMRO B","Latin America & Caribbean","PAHO","Upper middle income","global",2,283,16,799,NA,NA,NA,NA,NA,283,16,799,2.69094837960021,1044.53839142686
"15553","UTI","gn","carbapenems","Escherichia coli","eco","KGZ","AMR","EURO B","Europe & Central Asia","EURO","Lower middle income","global",2,72,3,190,NA,NA,NA,NA,NA,72,3,190,2.68623198395786,265.408702844966
"15554","UTI","gn","carbapenems","Escherichia coli","eco","MHL","AMR","WPRO B","East Asia & Pacific","WPRO","Upper middle income","global",2,269,18,685,NA,NA,NA,NA,NA,269,18,685,2.69094837960021,992.865114112456
"15555","UTI","gn","carbapenems","Escherichia coli","eco","RWA","AMR","AFRO E","Sub-Saharan Africa","AFRO","Low income","global",2,38,1,102,NA,NA,NA,NA,NA,38,1,102,2.68623198395786,140.076815390399
"15556","UTI","gn","carbapenems","Escherichia coli","eco","TUV","AMR","WPRO B","East Asia & Pacific","WPRO","Upper middle income","global",2,299,19,848,NA,NA,NA,NA,NA,299,19,848,2.69094837960021,1103.59356550046
"15557","UTI","gn","carbapenems","Escherichia coli","eco","URY","AMR","AMRO B","Latin America & Caribbean","PAHO","High income","income",2,1453,34,3951,NA,NA,NA,NA,NA,1453,34,3951,1.87079156449068,4171.26014320496
"15558","UTI","gn","carbapenems","Escherichia coli","eco","GUY","AMR","AMRO B","Latin America & Caribbean","PAHO","Upper middle income","global",2,183,10,462,NA,NA,NA,NA,NA,183,10,462,2.69094837960021,675.443553466838
"15559","UTI","gn","carbapenems","Escherichia coli","eco","SGP","AMR","WPRO A","East Asia & Pacific","WPRO","High income","income",2,6571,-197,17080,NA,NA,NA,NA,NA,6571,-197,17080,1.87079156449068,18863.9713702683
"15560","UTI","gn","carbapenems","Escherichia coli","eco","CHN","AMR","WPRO B","East Asia & Pacific","WPRO","Upper middle income","global",2,516,18,1376,NA,NA,NA,NA,NA,516,18,1376,2.69094837960021,1904.52936387371
"15561","UTI","gn","carbapenems","Escherichia coli","eco","HUN","AMR","EURO C","Europe & Central Asia","EURO","High income","income",2,1574,-75,4574,NA,NA,NA,NA,NA,1574,-75,4574,1.87079156449068,4518.62592250833
"15562","UTI","gn","carbapenems","Escherichia coli","eco","KEN","AMR","AFRO E","Sub-Saharan Africa","AFRO","Lower middle income","global",2,85,5,229,NA,NA,NA,NA,NA,85,5,229,2.68623198395786,313.329718636418
"15563","UTI","gn","carbapenems","Escherichia coli","eco","MEX","AMR","AMRO B","Latin America & Caribbean","PAHO","Upper middle income","global",2,1250,106,3501,NA,NA,NA,NA,NA,1250,106,3501,2.69094837960021,4613.68547450026
"15564","UTI","gn","carbapenems","Escherichia coli","eco","BRA","AMR","AMRO B","Latin America & Caribbean","PAHO","Upper middle income","global",2,164,6,449,NA,NA,NA,NA,NA,164,6,449,2.69094837960021,605.315534254434
"15565","UTI","gn","carbapenems","Escherichia coli","eco","GEO","AMR","EURO B","Europe & Central Asia","EURO","Upper middle income","global",2,233,-1,672,NA,NA,NA,NA,NA,233,-1,672,2.69094837960021,859.990972446849
"15566","UTI","gn","carbapenems","Escherichia coli","eco","MWI","AMR","AFRO E","Sub-Saharan Africa","AFRO","Low income","global",2,24,1,62,NA,NA,NA,NA,NA,24,1,62,2.68623198395786,88.4695676149886
"15567","UTI","gn","carbapenems","Escherichia coli","eco","LCA","AMR","AMRO B","Latin America & Caribbean","PAHO","Upper middle income","global",2,1188,16,3176,NA,NA,NA,NA,NA,1188,16,3176,2.69094837960021,4384.84667496505
"15568","UTI","gn","carbapenems","Escherichia coli","eco","LBN","AMR","EMRO E","Middle East & North Africa","EMRO","Upper middle income","wbregion",1,767,-77,2271,NA,NA,NA,NA,NA,767,-77,2271,2.69094837960021,2830.95740715336
"15569","UTI","gn","carbapenems","Escherichia coli","eco","MDG","AMR","AFRO D","Sub-Saharan Africa","AFRO","Low income","global",2,23,1,62,NA,NA,NA,NA,NA,23,1,62,2.68623198395786,84.7833356310308
"15570","UTI","gn","carbapenems","Escherichia coli","eco","TCD","AMR","AFRO D","Sub-Saharan Africa","AFRO","Low income","global",2,50,4,130,NA,NA,NA,NA,NA,50,4,130,2.68623198395786,184.311599197893
"15571","UTI","gn","carbapenems","Escherichia coli","eco","LKA","AMR","SEARO B","South Asia","SEARO","Upper middle income","global",2,178,13,462,NA,NA,NA,NA,NA,178,13,462,2.69094837960021,656.988811568837
"15572","UTI","gn","carbapenems","Escherichia coli","eco","MKD","AMR","EURO B","Europe & Central Asia","EURO","Upper middle income","global",2,641,12,1787,NA,NA,NA,NA,NA,641,12,1787,2.69094837960021,2365.89791132373
"15573","UTI","gn","carbapenems","Escherichia coli","eco","COD","AMR","AFRO E","Sub-Saharan Africa","AFRO","Low income","global",2,16,0,45,NA,NA,NA,NA,NA,16,0,45,2.68623198395786,58.9797117433258
"15574","UTI","gn","carbapenems","Escherichia coli","eco","BFA","AMR","AFRO D","Sub-Saharan Africa","AFRO","Low income","global",2,44,5,118,NA,NA,NA,NA,NA,44,5,118,2.68623198395786,162.194207294146
"15575","UTI","gn","carbapenems","Escherichia coli","eco","AGO","AMR","AFRO D","Sub-Saharan Africa","AFRO","Lower middle income","global",2,326,24,859,NA,NA,NA,NA,NA,326,24,859,2.68623198395786,1201.71162677026
"15576","UTI","gn","carbapenems","Escherichia coli","eco","BDI","AMR","AFRO E","Sub-Saharan Africa","AFRO","Low income","global",2,17,1,46,NA,NA,NA,NA,NA,17,1,46,2.68623198395786,62.6659437272836
"15577","UTI","gn","carbapenems","Escherichia coli","eco","BTN","AMR","SEARO D","South Asia","SEARO","Lower middle income","global",2,722,50,1923,NA,NA,NA,NA,NA,722,50,1923,2.68623198395786,2661.45949241757
"15578","UTI","gn","carbapenems","Escherichia coli","eco","ARG","AMR","AMRO B","Latin America & Caribbean","PAHO","Upper middle income","global",2,1237,15,3564,NA,NA,NA,NA,NA,1237,15,3564,2.69094837960021,4565.70314556546
"15579","UTI","gn","carbapenems","Escherichia coli","eco","ERI","AMR","AFRO E","Sub-Saharan Africa","AFRO","Low income","global",2,39,3,109,NA,NA,NA,NA,NA,39,3,109,2.68623198395786,143.763047374357
"15580","UTI","gn","carbapenems","Escherichia coli","eco","LTU","AMR","EURO C","Europe & Central Asia","EURO","High income","income",2,1559,21,4401,NA,NA,NA,NA,NA,1559,21,4401,1.87079156449068,4475.56404904097
"15581","UTI","gn","carbapenems","Escherichia coli","eco","GRD","AMR","AMRO B","Latin America & Caribbean","PAHO","Upper middle income","global",2,1009,39,2745,NA,NA,NA,NA,NA,1009,39,2745,2.69094837960021,3724.16691501661
"15582","UTI","gn","carbapenems","Escherichia coli","eco","AFG","AMR","EMRO D","South Asia","EMRO","Low income","global",2,11,1,30,NA,NA,NA,NA,NA,11,1,30,2.68623198395786,40.5485518235365
"15583","UTI","gn","carbapenems","Escherichia coli","eco","IND","AMR","SEARO D","South Asia","SEARO","Lower middle income","global",2,107,4,282,NA,NA,NA,NA,NA,107,4,282,2.68623198395786,394.426822283491
"15584","UTI","gn","carbapenems","Escherichia coli","eco","KHM","AMR","WPRO B","East Asia & Pacific","WPRO","Lower middle income","global",2,84,7,233,NA,NA,NA,NA,NA,84,7,233,2.68623198395786,309.64348665246
"15585","UTI","gn","carbapenems","Escherichia coli","eco","LBR","AMR","AFRO D","Sub-Saharan Africa","AFRO","Low income","global",2,0,0,0,NA,NA,NA,NA,NA,0,0,0,2.68623198395786,0
"15586","UTI","gn","carbapenems","Escherichia coli","eco","JOR","AMR","EMRO E","Middle East & North Africa","EMRO","Upper middle income","wbregion",1,204,-36,644,NA,NA,NA,NA,NA,204,-36,644,2.69094837960021,752.953469438443
"15587","UTI","gn","carbapenems","Escherichia coli","eco","BRN","AMR","WPRO A","East Asia & Pacific","WPRO","High income","income",2,3611,104,10374,NA,NA,NA,NA,NA,3611,104,10374,1.87079156449068,10366.4283393758
"15588","UTI","gn","carbapenems","Escherichia coli","eco","EGY","AMR","EMRO D","Middle East & North Africa","EMRO","Lower middle income","wbregion",1,128,-27,391,NA,NA,NA,NA,NA,128,-27,391,2.68623198395786,471.837693946606
"15589","UTI","gn","carbapenems","Escherichia coli","eco","MCO","AMR","EURO A","Europe & Central Asia","EURO","High income","whoc",1,18411,-4457,56855,NA,NA,NA,NA,NA,18411,-4457,56855,1.87079156449068,52854.1434938379
"15590","UTI","gn","carbapenems","Escherichia coli","eco","SLB","AMR","WPRO B","East Asia & Pacific","WPRO","Lower middle income","global",2,261,13,707,NA,NA,NA,NA,NA,261,13,707,2.68623198395786,962.106547813001
"15591","UTI","gn","carbapenems","Escherichia coli","eco","THA","AMR","SEARO B","East Asia & Pacific","SEARO","Upper middle income","global",2,498,10,1411,NA,NA,NA,NA,NA,498,10,1411,2.69094837960021,1838.0922930409
"15592","UTI","gn","carbapenems","Escherichia coli","eco","BEL","AMR","EURO A","Europe & Central Asia","EURO","High income","whoc",1,4130,-830,13257,NA,NA,NA,NA,NA,4130,-830,13257,1.87079156449068,11856.3691613465
"15593","UTI","gn","carbapenems","Escherichia coli","eco","ALB","AMR","EURO B","Europe & Central Asia","EURO","Upper middle income","global",2,445,9,1179,NA,NA,NA,NA,NA,445,9,1179,2.69094837960021,1642.47202892209
"15594","UTI","gn","carbapenems","Escherichia coli","eco","BWA","AMR","AFRO E","Sub-Saharan Africa","AFRO","Upper middle income","global",2,885,18,2355,NA,NA,NA,NA,NA,885,18,2355,2.69094837960021,3266.48931594619
"15595","UTI","gn","carbapenems","Escherichia coli","eco","PAN","AMR","AMRO B","Latin America & Caribbean","PAHO","High income","income",2,1228,93,3212,NA,NA,NA,NA,NA,1228,93,3212,1.87079156449068,3525.33204119456
"15596","UTI","gn","carbapenems","Escherichia coli","eco","BRB","AMR","AMRO B","Latin America & Caribbean","PAHO","High income","income",2,3585,60,9987,NA,NA,NA,NA,NA,3585,60,9987,1.87079156449068,10291.7877586991
"15597","UTI","gn","carbapenems","Escherichia coli","eco","MYS","AMR","WPRO B","East Asia & Pacific","WPRO","Upper middle income","global",2,815,35,2092,NA,NA,NA,NA,NA,815,35,2092,2.69094837960021,3008.12292937417
"15598","UTI","gn","carbapenems","Escherichia coli","eco","CRI","AMR","AMRO B","Latin America & Caribbean","PAHO","Upper middle income","global",2,1138,-2,3023,NA,NA,NA,NA,NA,1138,-2,3023,2.69094837960021,4200.29925598504
"15599","UTI","gn","carbapenems","Escherichia coli","eco","GNQ","AMR","AFRO D","Sub-Saharan Africa","AFRO","Upper middle income","global",2,2017,187,5254,NA,NA,NA,NA,NA,2017,187,5254,2.69094837960021,7444.64288165362
"15600","UTI","gn","carbapenems","Escherichia coli","eco","EST","AMR","EURO C","Europe & Central Asia","EURO","High income","income",2,2161,147,5766,NA,NA,NA,NA,NA,2161,147,5766,1.87079156449068,6203.78057086436
"15601","UTI","gn","carbapenems","Escherichia coli","eco","TGO","AMR","AFRO D","Sub-Saharan Africa","AFRO","Low income","global",2,32,1,82,NA,NA,NA,NA,NA,32,1,82,2.68623198395786,117.959423486652
"15602","UTI","gn","carbapenems","Escherichia coli","eco","LSO","AMR","AFRO E","Sub-Saharan Africa","AFRO","Lower middle income","global",2,70,2,196,NA,NA,NA,NA,NA,70,2,196,2.68623198395786,258.03623887705
"15603","UTI","gn","carbapenems","Escherichia coli","eco","MUS","AMR","AFRO D","Sub-Saharan Africa","AFRO","Upper middle income","global",2,1024,79,2748,NA,NA,NA,NA,NA,1024,79,2748,2.69094837960021,3779.53114071062
"15604","UTI","gn","carbapenems","Escherichia coli","eco","PAK","AMR","EMRO D","South Asia","EMRO","Lower middle income","global",2,63,2,171,NA,NA,NA,NA,NA,63,2,171,2.68623198395786,232.232614989345
"15605","UTI","gn","carbapenems","Escherichia coli","eco","IRN","AMR","EMRO E","Middle East & North Africa","EMRO","Upper middle income","wbregion",1,1464,-243,4200,NA,NA,NA,NA,NA,1464,-243,4200,2.69094837960021,5403.54842773471
"15606","UTI","gn","carbapenems","Escherichia coli","eco","NER","AMR","AFRO D","Sub-Saharan Africa","AFRO","Low income","global",2,20,1,54,NA,NA,NA,NA,NA,20,1,54,2.68623198395786,73.7246396791572
"15607","UTI","gn","carbapenems","Escherichia coli","eco","HRV","AMR","EURO A","Europe & Central Asia","EURO","High income","whoc",1,1004,-189,3018,NA,NA,NA,NA,NA,1004,-189,3018,1.87079156449068,2882.27473074864
"15608","UTI","gn","carbapenems","Escherichia coli","eco","GNB","AMR","AFRO D","Sub-Saharan Africa","AFRO","Low income","global",2,43,1,115,NA,NA,NA,NA,NA,43,1,115,2.68623198395786,158.507975310188
"15609","UTI","gn","carbapenems","Escherichia coli","eco","ARM","AMR","EURO B","Europe & Central Asia","EURO","Upper middle income","global",2,265,7,672,NA,NA,NA,NA,NA,265,7,672,2.69094837960021,978.101320594056
"15610","UTI","gn","carbapenems","Escherichia coli","eco","ESP","AMR","EURO A","Europe & Central Asia","EURO","High income","whoc",1,2487,-374,7690,NA,NA,NA,NA,NA,2487,-374,7690,1.87079156449068,7139.65862088832
"15611","UTI","gn","carbapenems","Escherichia coli","eco","LUX","AMR","EURO A","Europe & Central Asia","EURO","High income","whoc",1,12467,-2959,39221,NA,NA,NA,NA,NA,12467,-2959,39221,1.87079156449068,35790.1584345053
"15612","UTI","gn","carbapenems","Escherichia coli","eco","SUR","AMR","AMRO B","Latin America & Caribbean","PAHO","Upper middle income","global",2,505,16,1448,NA,NA,NA,NA,NA,505,16,1448,2.69094837960021,1863.92893169811
"15613","UTI","gn","carbapenems","Escherichia coli","eco","AZE","AMR","EURO B","Europe & Central Asia","EURO","Upper middle income","global",2,396,30,1083,NA,NA,NA,NA,NA,396,30,1083,2.69094837960021,1461.61555832168
"15614","UTI","gn","carbapenems","Escherichia coli","eco","IRL","AMR","EURO A","Europe & Central Asia","EURO","High income","whoc",1,4418,-1132,12384,NA,NA,NA,NA,NA,4418,-1132,12384,1.87079156449068,12683.1571319198
"15615","UTI","gn","carbapenems","Escherichia coli","eco","KIR","AMR","WPRO B","East Asia & Pacific","WPRO","Lower middle income","global",2,172,11,473,NA,NA,NA,NA,NA,172,11,473,2.68623198395786,634.031901240752
"15616","UTI","gn","carbapenems","Escherichia coli","eco","HND","AMR","AMRO B","Latin America & Caribbean","PAHO","Lower middle income","global",2,235,10,652,NA,NA,NA,NA,NA,235,10,652,2.68623198395786,866.264516230097
"15617","UTI","gn","carbapenems","Escherichia coli","eco","PHL","AMR","WPRO B","East Asia & Pacific","WPRO","Lower middle income","global",2,167,11,417,NA,NA,NA,NA,NA,167,11,417,2.68623198395786,615.600741320963
