,Country (ISO3 Code),WHO-CHOICE Region,World Bank Geographical Region,World Health Organization Region,World Bank Income Status,Gram stain,Antibiotic Class,Syndrome,Regional Level of MA for LOS,Number of Studies in MA for LOS,Mean Cost - from Excess LOS,Low 95% UI Bound - from Excess LOS,High 95% UI Bound - from Excess LOS,Regional Level of MA for Extracted Costs,Number of Studies in MA for Extracted Costs,Mean Cost - from Extracted Costs,Low 95% UI Bound - from Exctraced Costs,High 95% UI Bound - from Extraced Costs,Mean Cost - Across Both,Low 95% UI Bound - Across Both,High 95% UI Bound - Across Both
1492,MLT,EURO A,Middle East & North Africa,EURO,High income,gn,carbapenems,RTI,global,1,6711,-22193,38597,global,1,5044,-4337,14859,5878,-15767,32495
1493,MLT,EURO A,Middle East & North Africa,EURO,High income,gp,penicillins,SSI,whoc,1,3609,557,8990,income,2,83386,-30293,190961,43498,-8854,172881
1494,MLT,EURO A,Middle East & North Africa,EURO,High income,gp,penicillins,SSTI,whoc,1,6161,1226,15391,NA,NA,NA,NA,NA,6161,1226,15391
1495,MLT,EURO A,Middle East & North Africa,EURO,High income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,income,1,10661,-8330,30690,10661,-8330,30690
1496,MMR,SEARO D,East Asia & Pacific,SEARO,Lower middle income,gn,3g cephalosporins,BSI,global,3,21,8,44,global,2,618,-436,1775,320,-273,1534
1497,MMR,SEARO D,East Asia & Pacific,SEARO,Lower middle income,gn,carbapenems,BSI,wbregion,2,39,-21,140,NA,NA,NA,NA,NA,39,-21,140
1498,MMR,SEARO D,East Asia & Pacific,SEARO,Lower middle income,gp,glycopeptides,BSI,global,3,36,11,83,global,2,23398,-14960,62019,11717,-10030,55872
1499,MMR,SEARO D,East Asia & Pacific,SEARO,Lower middle income,gp,penicillins,BSI,wbregion,1,33,10,77,wbregion,1,11772,-12978,34274,5902,-9548,30899
1500,MMR,SEARO D,East Asia & Pacific,SEARO,Lower middle income,gn,3g cephalosporins,COL/INF,income,1,21,8,44,wbregion,2,1806,-599,4291,913,-215,4053
1501,MMR,SEARO D,East Asia & Pacific,SEARO,Lower middle income,gn,carbapenems,COL/INF,global,9,26,9,57,NA,NA,NA,NA,NA,26,9,57
1502,MMR,SEARO D,East Asia & Pacific,SEARO,Lower middle income,gp,glycopeptides,COL/INF,global,3,28,0,81,global,5,13432,151,26495,6730,1,24381
1503,MMR,SEARO D,East Asia & Pacific,SEARO,Lower middle income,gp,penicillins,COL/INF,wbregion,1,46,18,98,global,4,32398,-3580,69091,16222,16,63294
1504,MMR,SEARO D,East Asia & Pacific,SEARO,Lower middle income,gp,glycopeptides,IAI,global,1,7,0,19,global,1,34134,-35463,108755,17071,-26056,95087
1505,MMR,SEARO D,East Asia & Pacific,SEARO,Lower middle income,gn,carbapenems,RTI,wbregion,1,54,-173,345,wbregion,1,5308,-4453,15076,2681,-3013,13575
1506,MMR,SEARO D,East Asia & Pacific,SEARO,Lower middle income,gp,penicillins,SSI,global,3,46,15,102,global,2,83764,-32635,194768,41905,-15950,176465
1507,MMR,SEARO D,East Asia & Pacific,SEARO,Lower middle income,gp,penicillins,SSTI,global,1,49,11,111,NA,NA,NA,NA,NA,49,11,111
1508,MMR,SEARO D,East Asia & Pacific,SEARO,Lower middle income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,10228,-9279,30866,10228,-9279,30866
1509,MNE,EURO B,Europe & Central Asia,EURO,Upper middle income,gn,3g cephalosporins,BSI,income,2,1692,614,3727,income,2,584,-453,1659,1138,-352,3229
1510,MNE,EURO B,Europe & Central Asia,EURO,Upper middle income,gn,carbapenems,BSI,income,1,7136,150,19823,NA,NA,NA,NA,NA,7136,150,19823
1511,MNE,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,glycopeptides,BSI,global,3,3002,915,6996,global,2,23629,-15651,63732,13315,-9638,54492
1512,MNE,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,penicillins,BSI,income,2,2405,853,5234,income,2,944,-813,2617,1674,-528,4638
1513,MNE,EURO B,Europe & Central Asia,EURO,Upper middle income,gn,3g cephalosporins,COL/INF,income,3,3875,311,10527,income,2,1775,-603,4057,2825,-252,8456
1514,MNE,EURO B,Europe & Central Asia,EURO,Upper middle income,gn,carbapenems,COL/INF,income,1,1427,524,3082,NA,NA,NA,NA,NA,1427,524,3082
1515,MNE,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,glycopeptides,COL/INF,global,3,2317,52,6575,global,5,13088,-1393,27378,7702,-264,25371
1516,MNE,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,penicillins,COL/INF,wbregion,2,1983,531,4709,global,4,31964,-2631,67450,16974,417,61209
1517,MNE,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,glycopeptides,IAI,global,1,561,-1,1583,global,1,34004,-31300,102084,17282,-22467,92647
1518,MNE,EURO B,Europe & Central Asia,EURO,Upper middle income,gn,carbapenems,RTI,income,1,4354,-15009,27304,income,1,4926,-5958,15280,4640,-10966,21825
1519,MNE,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,penicillins,SSI,wbregion,1,2414,415,6527,global,2,84121,-33548,202970,43267,-16229,184674
1520,MNE,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,penicillins,SSTI,wbregion,1,4050,936,9972,NA,NA,NA,NA,NA,4050,936,9972
1521,MNE,EURO B,Europe & Central Asia,EURO,Upper middle income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,10087,-8495,29894,10087,-8495,29894
1522,MNG,WPRO B,East Asia & Pacific,WPRO,Lower middle income,gn,3g cephalosporins,BSI,global,3,118,44,259,global,2,604,-454,1722,361,-287,1516
1523,MNG,WPRO B,East Asia & Pacific,WPRO,Lower middle income,gn,carbapenems,BSI,whoc,1,107,38,237,NA,NA,NA,NA,NA,107,38,237
1524,MNG,WPRO B,East Asia & Pacific,WPRO,Lower middle income,gp,glycopeptides,BSI,global,3,205,62,482,global,2,25651,-12277,65999,12928,-6721,59148
1525,MNG,WPRO B,East Asia & Pacific,WPRO,Lower middle income,gp,penicillins,BSI,whoc,1,185,54,428,whoc,1,12481,-10867,35045,6333,-7572,31661
1526,MNG,WPRO B,East Asia & Pacific,WPRO,Lower middle income,gn,3g cephalosporins,COL/INF,income,1,117,43,253,wbregion,2,1848,-716,4292,983,-331,3938
1527,MNG,WPRO B,East Asia & Pacific,WPRO,Lower middle income,gn,carbapenems,COL/INF,global,9,147,51,331,NA,NA,NA,NA,NA,147,51,331
1528,MNG,WPRO B,East Asia & Pacific,WPRO,Lower middle income,gp,glycopeptides,COL/INF,global,3,159,-9,454,global,5,13178,-695,27943,6669,-21,25245
1529,MNG,WPRO B,East Asia & Pacific,WPRO,Lower middle income,gp,penicillins,COL/INF,wbregion,1,262,96,567,global,4,32914,-3879,69348,16588,88,62901
1530,MNG,WPRO B,East Asia & Pacific,WPRO,Lower middle income,gp,glycopeptides,IAI,global,1,38,-2,106,global,1,32754,-35401,97359,16396,-26507,86875
1531,MNG,WPRO B,East Asia & Pacific,WPRO,Lower middle income,gn,carbapenems,RTI,wbregion,1,350,-1009,2096,wbregion,1,5177,-5394,15074,2764,-3809,13579
1532,MNG,WPRO B,East Asia & Pacific,WPRO,Lower middle income,gp,penicillins,SSI,global,3,258,89,573,global,2,85892,-28326,197094,43075,-10196,178118
1533,MNG,WPRO B,East Asia & Pacific,WPRO,Lower middle income,gp,penicillins,SSTI,global,1,279,64,678,NA,NA,NA,NA,NA,279,64,678
1534,MNG,WPRO B,East Asia & Pacific,WPRO,Lower middle income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,10115,-10307,29749,10115,-10307,29749
1535,MOZ,AFRO E,Sub-Saharan Africa,AFRO,Low income,gn,3g cephalosporins,BSI,global,3,22,9,52,global,2,558,-585,1554,290,-378,1427
1536,MOZ,AFRO E,Sub-Saharan Africa,AFRO,Low income,gn,carbapenems,BSI,global,4,28,7,71,NA,NA,NA,NA,NA,28,7,71
1537,MOZ,AFRO E,Sub-Saharan Africa,AFRO,Low income,gp,glycopeptides,BSI,global,3,38,13,85,global,2,25453,-14158,63578,12746,-7662,57267
1538,MOZ,AFRO E,Sub-Saharan Africa,AFRO,Low income,gp,penicillins,BSI,global,5,33,13,74,global,3,1012,-589,2740,523,-364,2423
1539,MOZ,AFRO E,Sub-Saharan Africa,AFRO,Low income,gn,3g cephalosporins,COL/INF,whoc,1,86,34,196,global,2,1823,-626,4193,954,-286,3855
1540,MOZ,AFRO E,Sub-Saharan Africa,AFRO,Low income,gn,carbapenems,COL/INF,global,9,28,10,62,NA,NA,NA,NA,NA,28,10,62
1541,MOZ,AFRO E,Sub-Saharan Africa,AFRO,Low income,gp,glycopeptides,COL/INF,global,3,30,0,82,global,5,13743,-26,27950,6886,0,25206
1542,MOZ,AFRO E,Sub-Saharan Africa,AFRO,Low income,gp,penicillins,COL/INF,global,7,46,18,101,global,4,33573,-1779,68309,16809,16,63303
1543,MOZ,AFRO E,Sub-Saharan Africa,AFRO,Low income,gp,glycopeptides,IAI,global,1,7,0,21,global,1,34456,-34559,102718,17232,-19599,91744
1544,MOZ,AFRO E,Sub-Saharan Africa,AFRO,Low income,gn,carbapenems,RTI,global,1,52,-209,344,global,1,5024,-4895,15187,2538,-3279,13444
1545,MOZ,AFRO E,Sub-Saharan Africa,AFRO,Low income,gp,penicillins,SSI,global,3,49,18,108,global,2,86560,-27727,198479,43304,-11438,182027
1546,MOZ,AFRO E,Sub-Saharan Africa,AFRO,Low income,gp,penicillins,SSTI,global,1,52,12,121,NA,NA,NA,NA,NA,52,12,121
1547,MOZ,AFRO E,Sub-Saharan Africa,AFRO,Low income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,9840,-9282,29340,9840,-9282,29340
1548,MRT,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gn,3g cephalosporins,BSI,global,3,61,24,124,global,2,586,-446,1649,324,-278,1512
1549,MRT,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gn,carbapenems,BSI,global,4,78,20,175,NA,NA,NA,NA,NA,78,20,175
1550,MRT,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gp,glycopeptides,BSI,global,3,107,37,228,global,2,23768,-16807,62643,11937,-10216,56883
1551,MRT,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gp,penicillins,BSI,global,5,91,35,174,global,3,1008,-797,2920,549,-495,2505
1552,MRT,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gn,3g cephalosporins,COL/INF,whoc,1,61,25,119,global,2,1798,-724,4282,929,-384,3887
1553,MRT,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gn,carbapenems,COL/INF,global,9,76,28,161,NA,NA,NA,NA,NA,76,28,161
1554,MRT,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gp,glycopeptides,COL/INF,global,3,81,-1,212,global,5,13430,-746,26180,6756,-8,24380
1555,MRT,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gp,penicillins,COL/INF,global,7,126,49,265,global,4,33933,-1338,68824,17030,45,63881
1556,MRT,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gp,glycopeptides,IAI,global,1,20,-1,52,global,1,33873,-36011,105345,16946,-25912,93065
1557,MRT,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gn,carbapenems,RTI,global,1,168,-498,1030,global,1,5090,-5035,14574,2629,-3231,13498
1558,MRT,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gp,penicillins,SSI,global,3,134,51,275,global,2,81767,-35232,199469,40951,-13209,178475
1559,MRT,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gp,penicillins,SSTI,global,1,145,36,335,NA,NA,NA,NA,NA,145,36,335
1560,MRT,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,9962,-9034,30524,9962,-9034,30524
1561,MUS,AFRO D,Sub-Saharan Africa,AFRO,Upper middle income,gn,3g cephalosporins,BSI,income,2,819,291,1774,income,2,594,-448,1659,706,-307,1684
1562,MUS,AFRO D,Sub-Saharan Africa,AFRO,Upper middle income,gn,carbapenems,BSI,income,1,3459,140,8995,NA,NA,NA,NA,NA,3459,140,8995
1563,MUS,AFRO D,Sub-Saharan Africa,AFRO,Upper middle income,gp,glycopeptides,BSI,global,3,1446,472,3208,global,2,23266,-13391,62448,12356,-9059,55503
1564,MUS,AFRO D,Sub-Saharan Africa,AFRO,Upper middle income,gp,penicillins,BSI,income,2,1157,417,2456,income,2,902,-910,2679,1029,-614,2578
1565,MUS,AFRO D,Sub-Saharan Africa,AFRO,Upper middle income,gn,3g cephalosporins,COL/INF,whoc,1,818,312,1763,income,2,1746,-675,4340,1282,-271,3782
1566,MUS,AFRO D,Sub-Saharan Africa,AFRO,Upper middle income,gn,carbapenems,COL/INF,income,1,692,252,1503,NA,NA,NA,NA,NA,692,252,1503
1567,MUS,AFRO D,Sub-Saharan Africa,AFRO,Upper middle income,gp,glycopeptides,COL/INF,global,3,1103,39,2890,global,5,13020,-1933,27411,7062,-32,25075
1568,MUS,AFRO D,Sub-Saharan Africa,AFRO,Upper middle income,gp,penicillins,COL/INF,global,7,1693,627,3600,global,4,34148,543,68277,17921,621,62723
1569,MUS,AFRO D,Sub-Saharan Africa,AFRO,Upper middle income,gp,glycopeptides,IAI,global,1,269,-15,727,global,1,34441,-32236,101702,17355,-21490,93446
1570,MUS,AFRO D,Sub-Saharan Africa,AFRO,Upper middle income,gn,carbapenems,RTI,income,1,2024,-7416,13257,income,1,5248,-3962,14328,3636,-6033,14125
1571,MUS,AFRO D,Sub-Saharan Africa,AFRO,Upper middle income,gp,penicillins,SSI,global,3,1806,650,4111,global,2,87460,-32213,200042,44633,-9870,189755
1572,MUS,AFRO D,Sub-Saharan Africa,AFRO,Upper middle income,gp,penicillins,SSTI,global,1,1944,418,4779,NA,NA,NA,NA,NA,1944,418,4779
1573,MUS,AFRO D,Sub-Saharan Africa,AFRO,Upper middle income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,9828,-10675,29995,9828,-10675,29995
1574,MWI,AFRO E,Sub-Saharan Africa,AFRO,Low income,gn,3g cephalosporins,BSI,global,3,19,7,41,global,2,591,-498,1652,305,-319,1514
1575,MWI,AFRO E,Sub-Saharan Africa,AFRO,Low income,gn,carbapenems,BSI,global,4,26,6,64,NA,NA,NA,NA,NA,26,6,64
1576,MWI,AFRO E,Sub-Saharan Africa,AFRO,Low income,gp,glycopeptides,BSI,global,3,35,11,79,global,2,23731,-15913,62472,11883,-8061,56829
1577,MWI,AFRO E,Sub-Saharan Africa,AFRO,Low income,gp,penicillins,BSI,global,5,29,11,63,global,3,962,-578,2570,496,-361,2322
1578,MWI,AFRO E,Sub-Saharan Africa,AFRO,Low income,gn,3g cephalosporins,COL/INF,whoc,1,76,28,161,global,2,1863,-656,4284,969,-178,3907
1579,MWI,AFRO E,Sub-Saharan Africa,AFRO,Low income,gn,carbapenems,COL/INF,global,9,25,9,53,NA,NA,NA,NA,NA,25,9,53
1580,MWI,AFRO E,Sub-Saharan Africa,AFRO,Low income,gp,glycopeptides,COL/INF,global,3,27,1,73,global,5,13013,-769,26239,6520,-1,23695
1581,MWI,AFRO E,Sub-Saharan Africa,AFRO,Low income,gp,penicillins,COL/INF,global,7,40,14,86,global,4,32290,-824,68556,16165,14,63271
1582,MWI,AFRO E,Sub-Saharan Africa,AFRO,Low income,gp,glycopeptides,IAI,global,1,6,-1,19,global,1,35610,-31152,102796,17808,-22541,92853
1583,MWI,AFRO E,Sub-Saharan Africa,AFRO,Low income,gn,carbapenems,RTI,global,1,50,-160,289,global,1,5212,-3824,14868,2631,-2626,13275
1584,MWI,AFRO E,Sub-Saharan Africa,AFRO,Low income,gp,penicillins,SSI,global,3,43,15,96,global,2,83243,-30143,195688,41643,-11335,183946
1585,MWI,AFRO E,Sub-Saharan Africa,AFRO,Low income,gp,penicillins,SSTI,global,1,47,11,115,NA,NA,NA,NA,NA,47,11,115
1586,MWI,AFRO E,Sub-Saharan Africa,AFRO,Low income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,10428,-9589,30412,10428,-9589,30412
1587,MYS,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gn,3g cephalosporins,BSI,income,2,667,253,1441,income,2,592,-476,1686,629,-290,1630
1588,MYS,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gn,carbapenems,BSI,whoc,1,606,215,1371,NA,NA,NA,NA,NA,606,215,1371
1589,MYS,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gp,glycopeptides,BSI,global,3,1166,381,2770,global,2,24331,-14925,62383,12748,-8250,56512
1590,MYS,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gp,penicillins,BSI,whoc,1,1089,337,2658,whoc,1,12204,-10678,34230,6646,-6688,30471
1591,MYS,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gn,3g cephalosporins,COL/INF,income,3,1475,-10,4256,income,2,1839,-537,4334,1657,-240,4276
1592,MYS,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gn,carbapenems,COL/INF,income,1,564,214,1219,NA,NA,NA,NA,NA,564,214,1219
1593,MYS,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gp,glycopeptides,COL/INF,global,3,890,-27,2479,global,5,13385,-1659,27623,7137,-113,25487
1594,MYS,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gp,penicillins,COL/INF,wbregion,1,1489,568,3275,global,4,33253,-1302,69723,17371,519,60979
1595,MYS,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gp,glycopeptides,IAI,global,1,221,-9,603,global,1,34048,-32444,101942,17135,-21247,89093
1596,MYS,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gn,carbapenems,RTI,income,1,1733,-5991,11102,income,1,4998,-4590,14830,3366,-5554,14036
1597,MYS,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gp,penicillins,SSI,global,3,1455,483,3299,global,2,84464,-33479,188172,42960,-6671,175032
1598,MYS,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gp,penicillins,SSTI,global,1,1612,342,4504,NA,NA,NA,NA,NA,1612,342,4504
1599,MYS,WPRO B,East Asia & Pacific,WPRO,Upper middle income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,9899,-10282,29724,9899,-10282,29724
1600,NAM,AFRO E,Sub-Saharan Africa,AFRO,Upper middle income,gn,3g cephalosporins,BSI,income,2,349,119,801,income,2,589,-564,1688,469,-341,1556
1601,NAM,AFRO E,Sub-Saharan Africa,AFRO,Upper middle income,gn,carbapenems,BSI,income,1,1473,41,4371,NA,NA,NA,NA,NA,1473,41,4371
1602,NAM,AFRO E,Sub-Saharan Africa,AFRO,Upper middle income,gp,glycopeptides,BSI,global,3,611,188,1448,global,2,24218,-17741,64658,12414,-9999,56969
1603,NAM,AFRO E,Sub-Saharan Africa,AFRO,Upper middle income,gp,penicillins,BSI,income,2,492,159,1163,income,2,966,-659,2605,729,-421,2369
1604,NAM,AFRO E,Sub-Saharan Africa,AFRO,Upper middle income,gn,3g cephalosporins,COL/INF,whoc,1,1347,448,3175,income,2,1724,-758,4238,1535,-343,3911
1605,NAM,AFRO E,Sub-Saharan Africa,AFRO,Upper middle income,gn,carbapenems,COL/INF,income,1,293,103,655,NA,NA,NA,NA,NA,293,103,655
1606,NAM,AFRO E,Sub-Saharan Africa,AFRO,Upper middle income,gp,glycopeptides,COL/INF,global,3,474,-4,1379,global,5,13154,-1900,27215,6814,-119,24215
1607,NAM,AFRO E,Sub-Saharan Africa,AFRO,Upper middle income,gp,penicillins,COL/INF,global,7,720,247,1592,global,4,32947,-739,67016,16834,223,62055
1608,NAM,AFRO E,Sub-Saharan Africa,AFRO,Upper middle income,gp,glycopeptides,IAI,global,1,113,-1,339,global,1,34181,-35737,105742,17147,-23838,96444
1609,NAM,AFRO E,Sub-Saharan Africa,AFRO,Upper middle income,gn,carbapenems,RTI,income,1,978,-3802,5716,income,1,5257,-4608,14871,3117,-4164,12953
1610,NAM,AFRO E,Sub-Saharan Africa,AFRO,Upper middle income,gp,penicillins,SSI,global,3,766,249,1839,global,2,80438,-38058,194107,40602,-16522,176877
1611,NAM,AFRO E,Sub-Saharan Africa,AFRO,Upper middle income,gp,penicillins,SSTI,global,1,833,185,2259,NA,NA,NA,NA,NA,833,185,2259
1612,NAM,AFRO E,Sub-Saharan Africa,AFRO,Upper middle income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,10151,-10541,30578,10151,-10541,30578
1613,NER,AFRO D,Sub-Saharan Africa,AFRO,Low income,gn,3g cephalosporins,BSI,global,3,16,7,33,global,2,581,-463,1612,298,-348,1468
1614,NER,AFRO D,Sub-Saharan Africa,AFRO,Low income,gn,carbapenems,BSI,global,4,21,6,50,NA,NA,NA,NA,NA,21,6,50
1615,NER,AFRO D,Sub-Saharan Africa,AFRO,Low income,gp,glycopeptides,BSI,global,3,28,10,61,global,2,23048,-19233,61546,11538,-13451,55919
1616,NER,AFRO D,Sub-Saharan Africa,AFRO,Low income,gp,penicillins,BSI,global,5,24,10,49,global,3,991,-634,2605,507,-406,2345
1617,NER,AFRO D,Sub-Saharan Africa,AFRO,Low income,gn,3g cephalosporins,COL/INF,whoc,1,16,6,33,global,2,1825,-694,4277,920,-243,3879
1618,NER,AFRO D,Sub-Saharan Africa,AFRO,Low income,gn,carbapenems,COL/INF,global,9,20,8,43,NA,NA,NA,NA,NA,20,8,43
1619,NER,AFRO D,Sub-Saharan Africa,AFRO,Low income,gp,glycopeptides,COL/INF,global,3,21,1,55,global,5,13362,-347,28893,6692,0,26379
1620,NER,AFRO D,Sub-Saharan Africa,AFRO,Low income,gp,penicillins,COL/INF,global,7,33,13,67,global,4,32423,-5479,69074,16228,11,64717
1621,NER,AFRO D,Sub-Saharan Africa,AFRO,Low income,gp,glycopeptides,IAI,global,1,5,-1,13,global,1,33655,-28588,103691,16830,-21365,91657
1622,NER,AFRO D,Sub-Saharan Africa,AFRO,Low income,gn,carbapenems,RTI,global,1,46,-124,264,global,1,5043,-5444,15430,2545,-3571,13350
1623,NER,AFRO D,Sub-Saharan Africa,AFRO,Low income,gp,penicillins,SSI,global,3,35,13,74,global,2,84267,-42415,198958,42151,-19053,178343
1624,NER,AFRO D,Sub-Saharan Africa,AFRO,Low income,gp,penicillins,SSTI,global,1,38,9,94,NA,NA,NA,NA,NA,38,9,94
1625,NER,AFRO D,Sub-Saharan Africa,AFRO,Low income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,9943,-9554,28750,9943,-9554,28750
1626,NGA,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gn,3g cephalosporins,BSI,global,3,86,35,172,global,2,587,-506,1672,337,-380,1541
1627,NGA,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gn,carbapenems,BSI,global,4,111,25,268,NA,NA,NA,NA,NA,111,25,268
1628,NGA,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gp,glycopeptides,BSI,global,3,151,53,345,global,2,23396,-15320,63582,11773,-10149,57513
1629,NGA,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gp,penicillins,BSI,global,5,129,51,261,global,3,1026,-652,2767,578,-432,2480
1630,NGA,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gn,3g cephalosporins,COL/INF,whoc,1,86,36,174,global,2,1760,-664,4124,923,-312,3835
1631,NGA,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gn,carbapenems,COL/INF,global,9,110,40,236,NA,NA,NA,NA,NA,110,40,236
1632,NGA,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gp,glycopeptides,COL/INF,global,3,119,7,313,global,5,13291,-775,27474,6705,2,24949
1633,NGA,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gp,penicillins,COL/INF,global,7,179,72,378,global,4,32471,-2001,68410,16325,67,61706
1634,NGA,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gp,glycopeptides,IAI,global,1,28,-1,78,global,1,35908,-30303,103755,17968,-18006,96338
1635,NGA,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gn,carbapenems,RTI,global,1,235,-747,1460,global,1,4887,-4594,14347,2561,-2961,12925
1636,NGA,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gp,penicillins,SSI,global,3,190,72,392,global,2,84688,-27814,201875,42439,-11465,181135
1637,NGA,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gp,penicillins,SSTI,global,1,204,51,480,NA,NA,NA,NA,NA,204,51,480
1638,NGA,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,9910,-9684,29634,9910,-9684,29634
1639,NIC,AMRO D,Latin America & Caribbean,PAHO,Lower middle income,gn,3g cephalosporins,BSI,global,3,127,48,265,global,2,604,-563,1706,365,-347,1536
1640,NIC,AMRO D,Latin America & Caribbean,PAHO,Lower middle income,gn,carbapenems,BSI,global,4,164,40,380,NA,NA,NA,NA,NA,164,40,380
1641,NIC,AMRO D,Latin America & Caribbean,PAHO,Lower middle income,gp,glycopeptides,BSI,global,3,224,67,521,global,2,24646,-15628,63146,12435,-8627,56813
1642,NIC,AMRO D,Latin America & Caribbean,PAHO,Lower middle income,gp,penicillins,BSI,global,5,189,71,396,global,3,1020,-756,2803,604,-444,2505
1643,NIC,AMRO D,Latin America & Caribbean,PAHO,Lower middle income,gn,3g cephalosporins,COL/INF,income,1,126,48,261,global,2,1810,-730,4157,968,-324,3845
1644,NIC,AMRO D,Latin America & Caribbean,PAHO,Lower middle income,gn,carbapenems,COL/INF,global,9,160,54,360,NA,NA,NA,NA,NA,160,54,360
